Cats_for_Bernie|8:53 PM - 14 Nov 2015|Bernie smells like truth, the othera smell like poop. And I'm a cat..trust me. #DemDebate
NYSportzNut|8:53 PM - 14 Nov 2015|When I watch a debate all I hear is blah blah blah, if I win office I will do what big business tells me to do. #DemDebate
BassooninQueen|8:53 PM - 14 Nov 2015|I FORGOT ABOUT THE #DEMDEBATE! SHIT. #FEELTHEBERNHILARY
BrianMcKenna24|8:53 PM - 14 Nov 2015|#DemDebate pic.twitter.com/ghwxSH97q5
TeliaLadon|8:53 PM - 14 Nov 2015|RT @MichaelSkolnik: Barack Obama is one of the greatest presidents this country has ever seen. Gonna miss that guy. A LOT. #DemDebate
kenpospisil|8:53 PM - 14 Nov 2015|@BAonAir @MarkLevineNYC  when you have more than old white people tend to disagree then minus people that can do math then BOOM!! #demdebate
FallofRhodes|8:53 PM - 14 Nov 2015|Over half the country won't vote for @HillaryClinton and @BernieSanders would be the sequel to George McGovern's 1972 campaign. #DemDebate
TravisBickle42|8:53 PM - 14 Nov 2015|A presidential candidate talking about free college is a disgrace. So out of touch with reality.  #DemDebate #BernieSanders
KimNorvellDMR|8:53 PM - 14 Nov 2015|.@roywoodjr of The Daily Show getting fodder for a bit. He's betting on @MartinOMalley.... #DemDebate pic.twitter.com/h0qRF7DSoa
eRfhanesia|8:53 PM - 14 Nov 2015|only #prayforparis ??? how about they are ???? cc: @CNN @BBC @UNrightswire @UN @France @USATODAY #DemDebate pic.twitter.com/hyE9r8Ne09
Hamsterpotamia|8:53 PM - 14 Nov 2015|I just donated.. will you? #DemDebate pic.twitter.com/nVb6oiWLQ3
anim8orkid|8:53 PM - 14 Nov 2015|@BernieSanders killed it at the #DemDebate . Hillary showed herself to be the estab. candidate. Bernie's the real progressive. #FeelTheBern
kh0pp|8:53 PM - 14 Nov 2015|#BernieSanders won the #DemDebate
JohnnyAI|8:53 PM - 14 Nov 2015|@BernieSanders dared someone to come for him tonight LOL! #DemDebate #FeelTheBern
Youngblood_95|8:53 PM - 14 Nov 2015|@HillaryClinton proved that she can barely handle criticism, even from gracious competition like @MartinOMalley or @BernieSanders #demdebate
PoliSci_JpR|8:53 PM - 14 Nov 2015|#DemDebate: Head-to-head... who won? #polltweet No. 2
RinoNewsdotcom|8:53 PM - 14 Nov 2015|@LannyDavis and @JamesCarville: will you testify @HillaryClinton 's trial? I admire your loyalty but she is BAD for the USA. #DemDebate
andreaawesome|8:53 PM - 14 Nov 2015|Can't stand that HEC exploits her gender. @BarackObama never exploited his race! #DemDebate
38_28_38|8:53 PM - 14 Nov 2015|#DemDebate Reading over what response? Can you please link the transcript? Thank you @speechboy71
PaulCockrell|8:52 PM - 14 Nov 2015|I'm glad some football was on during the #DemDebate. I tried to watch all of it, but didn't have enough medication to make it through it.
JonathanCohn|8:52 PM - 14 Nov 2015|It was the Saturday before Xmas And all through the house Not a creature was watching the next #DemDebate Not even a mouse.
TreyDaBishop|8:52 PM - 14 Nov 2015|And I say goodnite #DemDebate @BernieSanders pic.twitter.com/MpcwMEUePm
ForTrump2016|8:52 PM - 14 Nov 2015|Typical Hillary voter. #DemDebate pic.twitter.com/bWB2YW7KOr
ZaidJilani|8:52 PM - 14 Nov 2015|Historical reenactment of Hillary Clinton's explanation for her support from Wall Street at #DemDebate, 11/14/2015 pic.twitter.com/RlzpB1MiIE
kenstoll|8:52 PM - 14 Nov 2015|Watched #DemDebate with my wife tonight and I'm beginning to understand why neither #Carly or #Carson or #Trump has my support. #TedCruz2016
Rich_fxdump|8:52 PM - 14 Nov 2015|Either @CBSNews told the Iowa audience not to applaud much or #Bernie was the reason they became involved in the discussion. #DemDebate
K31THP3T3RSON|8:52 PM - 14 Nov 2015|Winners of tonight's #DemDebate are #ISIS and #Mizzou Losers America
Hinnahraza|8:52 PM - 14 Nov 2015|@HillaryClinton stood strong and looked as she is ready to lead. #DemDebate #ImWithHer
PoliticalAnt|8:52 PM - 14 Nov 2015|I hope enough Democrats and Independents know enough about a single payer system to know how awesome it would be. #DemDebate #Bernie2016
KimberBlodgett|8:52 PM - 14 Nov 2015|I don't care who won the #DemDebate all I care about is that my #sooners won!!!!! So many tears!
Skepacabra|8:52 PM - 14 Nov 2015|@CNN fulfills O'Malley's fact check dare & declared his claim TRUE. #DemDebate
tfitzwrites|8:52 PM - 14 Nov 2015|Final thoughts: Sanders still needs foreign policy help, Clinton's answer to Wall Street was cringe-worthy, and O'Malley shined. #DemDebate
TheDeshpande|8:52 PM - 14 Nov 2015|#Poland to not to accept refugees after #ParisAttacks #parisisburning #DemDebate #UFC193
japmfut|8:52 PM - 14 Nov 2015|I love all this data & real time input from @twitter during the #DemDebate. This is the mother of all second screens pic.twitter.com/WeVXyOWJWc
PigeonToday|8:52 PM - 14 Nov 2015|After #ParisAttacks it's wise for #Hillary to state at tonight's #DemDebate US should accept 65,000 #SyrianRefugees pic.twitter.com/n8RWcBcwMs
HollyShulman|8:52 PM - 14 Nov 2015|.@boldprogressive @adamgreen: debt-free college wins #demdebate
erich333|8:52 PM - 14 Nov 2015|@theblaze @BernieSanders how the F is this guy a senator? #IdiotOlympics #DemDebate
NateMakarevich|8:52 PM - 14 Nov 2015|Decided not to go party tonight to watch the #DemDebate tonight. Kinda unsure if it was worth it or not .
cinco_d_mayo|8:52 PM - 14 Nov 2015|@GOP @HillaryClinton may dodge all she wants. She can't dodge the #FBI #DemDebate #WakeUpAmerica
Apex_Haxor|8:52 PM - 14 Nov 2015|The #DemDebate is a reminder of what a circus of batshit bizarro-world, religious nuts the #GOPDebate is
mediamogulbitch|8:52 PM - 14 Nov 2015|There are serious consequences for war & I'm tired of ppl acting like its no big deal. Something the GOP will never understand. #DemDebate
AnnahBackstrom|8:52 PM - 14 Nov 2015|The world's most annoying Wayfair ad keeps playing in the #DemDebate filing center and it's not helping on deadline.
renderphase|8:52 PM - 14 Nov 2015|After watching all #DemDebate & #RepDebate, @HillaryClinton is without a doubt the most presidential, logical, and coherent 2016 candidate.
CinqueDossier|8:52 PM - 14 Nov 2015|Is Martin O'Malley's strategy to agree his way into a Sanders VP appointment? #DemDebate
TheoloGOP|8:52 PM - 14 Nov 2015|@steven_brooklyn We should condition future arms deals with our ME allies on their fighting ISIL, and taking in refugees. #DemDebate #uppers
jgmoore|8:52 PM - 14 Nov 2015|Top issues by time at the #DemDebate by @nprpolitics pic.twitter.com/BRFhFii4Eu
ManXsv|8:52 PM - 14 Nov 2015|#DemDebate #Gun #BeBold #Hillary2016 #StopGunViolence #UCCShooting #TeaParty #SecondAmendment pic.twitter.com/78eZOF8Wn2
AverageMerica|8:52 PM - 14 Nov 2015|@HillaryClinton ComesOffAs aFemaleChauvinist,  AlwaysBaitingHerFellow DemocraticCandidates.  WeWillLoseThisElection w/ her #DemDebate #MSNBC
GetBZLiving|8:52 PM - 14 Nov 2015|#DemDebate #Nototrump #DumpTrump After tonight's debate, who has the edge?
palsimon|8:52 PM - 14 Nov 2015|#DemDebate What can be done to help 600K seniors whose reverse mortgages have been in foreclosure due to economic crisis?
redsteeze|8:52 PM - 14 Nov 2015|#DemDebate pic.twitter.com/9osp5Mrn61
mhonan80|8:52 PM - 14 Nov 2015|Still waiting on that bumper sticker @BernieSanders #DemDebate
ankh0863|8:52 PM - 14 Nov 2015|Why does #CNN network think #HRC won the #demdebate? I disagree. #FeelTheBern won that debate.
Gr8hitsneverdie|8:52 PM - 14 Nov 2015|So our choices are people that want us defenseless or people that want to go on the offensive? How could either possibly help me #DemDebate
dreaflynn|8:52 PM - 14 Nov 2015|Wages adjusted for inflation haven't risen since last decade.@HillaryClinton #DemDebate
FallofRhodes|8:52 PM - 14 Nov 2015|Speaking of which, has anyone in the media drawn any parallels between @BernieSanders and George McGovern?  #DemDebate
sickoftrash|8:52 PM - 14 Nov 2015|#DemDebate Unfortunately, I kept getting butt cramps the more I watch. Had to take a lot of bathroom breaks tonight.
cliffsharbor|8:52 PM - 14 Nov 2015|#DemDebate
MichleeinOC|8:52 PM - 14 Nov 2015|#DebateWithBernie #BernieSanders #demdebate pic.twitter.com/XugCQDYfzl
manish_vij|8:52 PM - 14 Nov 2015|#DemDebate is policy, #GOPDebate is a Jatt muscle flick: pic.twitter.com/Pkw2LEIJaN
VABVOX|8:52 PM - 14 Nov 2015|#Clinton on #GOP at #DemDebate party: They want to prevent you from voting because they are afraid of the way you will vote.@danmericaCNN
Allyisdabest1|8:52 PM - 14 Nov 2015|@MartinOMalley is the only one I actually liked at the #DemDebate tonight!
Burleson4Bernie|8:52 PM - 14 Nov 2015|#DemDebate #DebateWithBernie #FeelTheBern #VoteTheBern #PoliticalRevolution #TakingOnWallStreet #EnoughIsEnough pic.twitter.com/s0NMBqyRI1
Ron_In_Calif|8:52 PM - 14 Nov 2015|There was one clear cut winner this evening during the #DemDebate  The winner was the Democratic Party.
mydoggigi|8:52 PM - 14 Nov 2015|#DemDebate  Wall St. needs regulation, but it's not going away. It's part of Capitalism and why attacked on 9/11. It's our financial engine
ReneNow|8:52 PM - 14 Nov 2015|MT @GovMikeHuckabee: 1. Close our borders instead of Guantanamo. #DemDebate #cbsdebate pic.twitter.com/9g45XC9F3N #ThisWeek @ThisWeekABC
PoliSci_JpR|8:52 PM - 14 Nov 2015|#DemDebate: Head-to-head... who won? #polltweet No.1
jwhess01|8:52 PM - 14 Nov 2015|Radical jihadist is appropriate, as to not inject Islam and possibly fuel unwarranted prejudice against a world religion. #demdebate
BSchroeder86|8:52 PM - 14 Nov 2015|@HillaryClinton #DemDebate We need to go further than that - public universities too!
cbsmith42|8:52 PM - 14 Nov 2015|If the impugn fits, vote Bernie Sanders! #FeelTheBern #DemDebate #DebateWirhBernie
AACONS|8:52 PM - 14 Nov 2015|Republicans are against voting, immigrants, and equal pay for equal work. But Islamists are our friends #DemDebate #dk
TQuiovers|8:52 PM - 14 Nov 2015|Is it wrong i trust my bf way more than I trust my own family? #MTVStars #DemDebate #PrayForPeace #ParisAttacks
NaughtyDog4Life|8:52 PM - 14 Nov 2015|The last day has been negative for me. Between Twitter and the #DemDebate. I need Animal Crossing: amiibo Festival and Madi to balance.
Rmhenry1Henry|8:52 PM - 14 Nov 2015|#DemDebate #AssHats Come on. Say it slowly.... RADICAL. ISLAMIC. TERRORISTS. pic.twitter.com/tzlgVxwsUZ
KCCINewsDirectr|8:52 PM - 14 Nov 2015|Now THAT'S a scrum!  O'Malley is in there somewhere. #DemDebate pic.twitter.com/0OCQGQ9jWY
txnet|8:52 PM - 14 Nov 2015|#DemDebate #tcot #ccot #PJNET If we wanted our 1st Woman President we'd vote for Caitlyn, undaunted, she could stand like a man at a urinal.
ChrisHangsleben|8:52 PM - 14 Nov 2015|Who won the debate? #DemDebate
bradenpace|8:52 PM - 14 Nov 2015|I agree with @MartinOMalley on one thing: that Trump is a immigrant-hating carnival barker. #DemDebate
JonnnnnyBoyyyy|8:52 PM - 14 Nov 2015|@HillaryClinton All you democrats have absolutely no logic..NO LOGIC! behind your liberal ideology your destroying the country #DemDebate
ElChapoTrump|8:52 PM - 14 Nov 2015|#DemDebate Not a word mentioned about pyramid granaries or time-travel Hitler abortions.  The Democrats just don't get it!
amkbrunasso|8:52 PM - 14 Nov 2015|Go #Hillary2016 I'm glad she had another strong #DemDebate
marthauprise|8:52 PM - 14 Nov 2015|#DemDebate pic.twitter.com/oINjlc3gjh
AnikoTevvit|8:52 PM - 14 Nov 2015|Immigrant-bashing carnival barker. Yep, that pretty-much sums it up.   Good debate with responsible adults. What a concept.  #DemDebate
toddeherman|8:51 PM - 14 Nov 2015|#DemDebate: @HillaryClinton, when you attacked rape victim & defended man you thought guilty, was that not war on women cause she was a kid?
donald_nielsen|8:51 PM - 14 Nov 2015|@donald_nielsen #DebateWithBernie #DemDebate #FeelTheBern #nurses4bernie
YTM1staWu1fy|8:51 PM - 14 Nov 2015|Did anyone else almost fall in the floor laughing at the absurdity of @BernieSanders saying Climate Change created ISIS? #DemDebate
iowademocrats|8:51 PM - 14 Nov 2015|Who's ready to elect another Democrat to the White House in 2016? #DemDebate pic.twitter.com/OlAlEi5HTQ
EAZYEABC123|8:51 PM - 14 Nov 2015|#HIllary exploited #ParisAttacks & #September11th @ tonights #DemDebate #Bernie #BernieSanders #FeelTheBern #Hillary2016 #DebateWithBernie
TracyAAustin|8:51 PM - 14 Nov 2015|@MartinOMalley gifted @realDonaldTrump his new campaign slogan;  Trump is an immigrant-bashing carnival barker! #DemDebate
pjmyers24|8:51 PM - 14 Nov 2015|@MSNBC is covering debate now ... just an FYI.  #FeelTheBern #DemDebate
C0nservativeGal|8:51 PM - 14 Nov 2015|While using the #DemDebate tag I have gotten an influx of @BernieSanders supporters and all I got to say is...put some damn cloths on
Jackson_Co_Dems|8:51 PM - 14 Nov 2015|Very obvious who is more qualified to be Prez. She stood  far above the Crowd #DemDebate
BeStrongAllways|8:51 PM - 14 Nov 2015|Bernie says climate change causes terrorism. speechless #DemDebate He goes in then pulls back to protect Hillary.
TeapotTuring|8:51 PM - 14 Nov 2015|WOW! top moments and candidates' share of conversation #DemDebate
Cats_for_Bernie|8:51 PM - 14 Nov 2015|Bernie on HRC plan to fight wall street: Not good enough #DemDebate loved it!
Batmanspal5|8:51 PM - 14 Nov 2015|#DemDebate Jeb please go back to bed. Bernie eats your lunch.
TrumpHarryPottr|8:51 PM - 14 Nov 2015|@jeffpearlman - agreed & thanks for your honesty #DemDebate
HurtfulSpeech|8:51 PM - 14 Nov 2015|From an undisclosed #safespace at #Mizzou, I am advocating for mandatory diversity reeducation camps for certain people. #DemDebate #USA
mcxy|8:51 PM - 14 Nov 2015|I wish #Bernie Sanders would explain more on Global warming and its effect on #ISIS kinda of hard to understand #DemDebate
_miriamlorena|8:51 PM - 14 Nov 2015|Once again, great debate!!! #DemDebate
kh0pp|8:51 PM - 14 Nov 2015|#DemDebate can't trust corporate media
idaveprice|8:51 PM - 14 Nov 2015|.@MartinOMalley in there somewhere. Only candidate tonight in the spin room. #DemDebate pic.twitter.com/8xtuoILWgh
lovelydebby57|8:51 PM - 14 Nov 2015|@HillaryClinton #immigrationreform#dreamers Immigration reform. - Dreamers #DemDebate
Littleredhead1|8:51 PM - 14 Nov 2015|Still can't believe #BernieSanders blames terrorism on #globalwarming. Terrorists are quoting Quran, not Al Gore. #DemDebate
JBtower69|8:51 PM - 14 Nov 2015|If you believe Government who works for you should have the right to ration your healthcare you might be a Democrat ! #DemDebate #News
DavidMcGuireEsq|8:51 PM - 14 Nov 2015|If looks could kill! #DemDebate #FeelTheBern #HillaryClinton h/t @rubisaiyan pic.twitter.com/S5aI28LXmR
chrisasabutton|8:51 PM - 14 Nov 2015|@FreedomJames71 Yup US workers not worth it. Lets make US the worlds call centre. Spend the money on useless wars & billionaires #DemDebate
RussOnPolitics|8:51 PM - 14 Nov 2015|@Methos2010 Hillary is the frontrunner for the nomination and presidency. I'd rather be her than any of the GOP candidates. #DemDebate
Jack6010|8:51 PM - 14 Nov 2015|dumbest thing Hillary said was that she supported the 'affordable Care Act Fact.. It is lousy insurance that costs too much! #DemDebate
ThePolitiStick|8:51 PM - 14 Nov 2015|Seriously? Who believes this LIAR?! #DemDebate pic.twitter.com/a2gUFi6hUt
daprince1047|8:51 PM - 14 Nov 2015|We are looking too good #DemDebate pic.twitter.com/1u8uBFwATm
danielholland|8:51 PM - 14 Nov 2015|#DemDebate pic.twitter.com/BqNDNblMqi
itsmikerock|8:51 PM - 14 Nov 2015|Fell asleep during the #DemDebate and woke up to this. Much more effective ad to  support Democrats. pic.twitter.com/fomQOcUT7i
KembleMichael|8:51 PM - 14 Nov 2015|In a more sensible time, if a politician said terrorism was linked to climate change, he'd be laughed out of the country. #DemDebate (weird)
idaveprice|8:51 PM - 14 Nov 2015|Spin room in action #DemDebate pic.twitter.com/UXJ4mgWJvH
CampbellMama96|8:51 PM - 14 Nov 2015|Our cat when Hillary starts that creepy cackle #DemDebate #HillaryForPrison pic.twitter.com/uveNTWnw5F
ThoughtAnalogy|8:51 PM - 14 Nov 2015|Waiting for the fact check on the #DemDebate, but @HillaryClinton may have persuaded me from the @BernieSanders vote.
ManXsv|8:51 PM - 14 Nov 2015|RIVETING CHECK OUT #DemDebate #Obama #DoSomething #Hillary #Clinton #GunSense #GunReform pic.twitter.com/tfh0bhvvib
katie_tibus|8:51 PM - 14 Nov 2015|V sad that I missed the #DemDebate
trekkerteach12|8:51 PM - 14 Nov 2015|Me too!!! RT @J_D_Nunez: So ready to trip to Nevada from CA to canvass for @BernieSanders during winter break #DebateWithBernie #DemDebate
cjpetoskey|8:51 PM - 14 Nov 2015|#DemDebate Monsanto/ agent orange poisoning many veterans..#Hillary2016 worked for them. Not a good choice as CommanderinChief .
TrendieUS|8:51 PM - 14 Nov 2015|Trending United States 10:51 PM CST 1. #DemDebate 2. #UFC193 3. Baylor 4. Baker Mayfield 5. Stanford 6. #ThenIFellInLove 7. #ARKvsLSU
RutherfordL|8:51 PM - 14 Nov 2015|Bernie should challenge Hillary to condemn her superpacs as Trump has done. #DemDebate
mountain_law2|8:51 PM - 14 Nov 2015|Can you #FeelTheBern #DemDebate ? Cause Paris can and the democrats let ISIS grow and destroy!
Jim_PRS|8:51 PM - 14 Nov 2015|Sounds like Bernie wants another fundamental transformation.  No thanks. My ass is still bleeding from the last one. #DemDebate
JohnnyDeMayo|8:51 PM - 14 Nov 2015|There are TWO L's in Hillary's name. Seriously, people, you should get used to spelling your future president's name properly. #DemDebate
IamJeanyus|8:51 PM - 14 Nov 2015|Dear @HillaryClinton, Due to your idiotness at the #DemDebate tonight, here's a cake for you. pic.twitter.com/qWtUEXJKc6
Moto_2_14|8:51 PM - 14 Nov 2015|@Al_Gorelioni @JoeBearWA What's insane is that people don't realize what a strategic move Socialism is towards Communism. #DemDebate
adampatching|8:51 PM - 14 Nov 2015|Is it a #DemDebate when everyone just agrees with each other??
sickjew|8:51 PM - 14 Nov 2015|The lives of 10 million uninsured hang in the balance, yet Clinton is unable to say whether or not health care is a human right. #DemDebate
carmennp3|8:51 PM - 14 Nov 2015|the #DemDebate was great #intelligence
RepublicanPunk|8:51 PM - 14 Nov 2015|Do you think you underestimated ISIS? No. Can you say radical Islam? No. Anything else you want to add? Bush's fault.  #DemDebate
DudewitdaK|8:51 PM - 14 Nov 2015|frankly I'm fuckin' tired of the Democratic Party's biggest benefit to black people being we're not the Republicans #DemDebate
Curiosa88|8:51 PM - 14 Nov 2015|Favorite moment of #DemDebate was when @HillaryClinton referred to future president as SHE...is the only candidate with crisis experience
Racheld_king|8:51 PM - 14 Nov 2015|#DemDebate best line: #ImmigrantBashingCarnivalBarker #OMalley2016 can't argue logic!
williamcatalino|8:51 PM - 14 Nov 2015|@CNBC Did you watch the @CBSNLIVE 11/14/15 #DEMDEBATE & live tweets? Free live-streaming for all! Spin Room pre & after-show. @CNBC sucks!
BlueSnoozeBlue|8:51 PM - 14 Nov 2015|Watching Hillary stumble thru softball #DemDebate questions...  picture her debating the likes of Rubio, Cruz, Fiorina....  Cackle, indeed!
brianefallon|8:51 PM - 14 Nov 2015|Only one candidate on the stage tonight committed to not raising taxes on middle-class families: @HillaryClinton. #DemDebate
TrendTopicsUSA|8:51 PM - 14 Nov 2015|Phoenix  1 #DemDebate 2 #UFC193 3 #SunsVsNuggets 4 Stanford 5 Baylor 6 #ARKvsLSU 7 #ThenIFellInLove 8 Pac-12 pic.twitter.com/qYdSti0Knq
shellbearboston|8:51 PM - 14 Nov 2015|Love @CNN fact check after #DemDebate keep trying to disprove what @BernieSanders says and its been all true. It's because he isn't a liar.
LVNancy|8:51 PM - 14 Nov 2015|0bama's Foreign Policy failed. His plan was never to defeat & destroy isis, it was to contain them. @ktmcfarland #ParisAttacks #DemDebate
JaydnStepick|8:51 PM - 14 Nov 2015|@CNN Both Sanders & Trump invoked Eisenhower to support their arguments. Talk about different ends of the spectrum. #DemDebate
UTHornsRawk|8:51 PM - 14 Nov 2015|@BretBaier The #DemDebate was a joke because MSM wants #HillaryClinton elected.   #FoxNews #Bernie2016 #WakeUpAmerica #CashinIn #NoRefugees
MooseNugget|8:51 PM - 14 Nov 2015|Out of the three @SenSanders is the only one saying that other Muslim countries need to lead in the fight against ISIS #DemDebate
bradaptation|8:51 PM - 14 Nov 2015|@BernieSanders #DemDebate had talk about making college affordable for future students. What's your plan 2 help us recent grads tackle debt?
Soc_politics|8:51 PM - 14 Nov 2015|All of this agreeing with each other is putting me to sleep #DemDebate
Jmohammed2|8:51 PM - 14 Nov 2015|#DemDebate is hilarious
pamihami|8:51 PM - 14 Nov 2015|#demdebate    Democrats....are these the best and the brightest ya got?
kh0pp|8:51 PM - 14 Nov 2015|#DemDebate Bernie Sander's stance on gun control is on point. The media will spin this as long as they can to avoid talking about socialism
LiberalMmama|8:51 PM - 14 Nov 2015|I love Bernie Sanders,immensely but some of his followers are insanely attacking fellow Dems who support HRC. GOP is the enemy! #DemDebate
TrendInsightspk|8:51 PM - 14 Nov 2015|#karachi Top Trends 4. #DemDebate 5. #IMissThatTime 6. Islamic State 15/11/15,09:51 am PST
AngelAliceaJr|8:51 PM - 14 Nov 2015|Who won the #DemDebate
OfficialMarv|8:51 PM - 14 Nov 2015|@jgmoore I agree 100%, I personally think Sanders won this debate. I felt Martin O'malley was very weak tonight. #DemDebate
FireToadz|8:51 PM - 14 Nov 2015|@CNNPolitics LOL. What @AsilisArt said... Biggest loser of tonights debate? @CNN . @CBSNLive Just showed you how its done. #DemDebate
KristinSnortum|8:51 PM - 14 Nov 2015|On the car tomorrow. #FeelTheBern #DemDebate pic.twitter.com/mdfurkX4kJ
Cee_elle_gee|8:51 PM - 14 Nov 2015|Boo on the affordable care act!  It is not working    Boo hillary! #demdebate
_JakeStevens_|8:51 PM - 14 Nov 2015|Shout out to CBS for my highest quality stream of the debates so far #cbs #DemDebate
prhairdresser|8:51 PM - 14 Nov 2015|Really don't give a hoot about the dems and their little attempt of a debate. Bet football game pulled better ratings. #DemDebate
XManSV|8:51 PM - 14 Nov 2015|WTF NOTA #DemDebate #YesHeCan #Gun #NowIsTheTime #BeBold #Enough #Hillary2016 #Hillary #Clinton pic.twitter.com/8h7zx5Os7R
GrantMRodgers|8:51 PM - 14 Nov 2015|O'Malley says he wishes there was more talk tonight on homeland security and preparedness. #DemDebate pic.twitter.com/7phVQy9e49
acalvertcoder|8:51 PM - 14 Nov 2015|Had a great time chatting/feeling the energy @ #DemDebate supporting #BernieSanders!  So much energy, such great stories--we can do this!
ScottHalder|8:51 PM - 14 Nov 2015|#ImWithHer #DemDebate
jordanay2008|8:50 PM - 14 Nov 2015|Great debate as usual. Civilized/On topic. No playground I - know- you - are - but -what - am- I #CRAP #DemDebate #ItDidntHurtMyBrainLikeGOP
LuciaPublicServ|8:50 PM - 14 Nov 2015|@theyoungturks @berniesanders @hillaryclinton Bernie Sanders is the man! nothing against women because Elizabeth Warren is queen #DemDebate
NomikiKonst|8:50 PM - 14 Nov 2015|Forget sleep! Tomorrow I join @ffweekend at 6:45am ET to run through the winners/losers of both the #DemDebate & #GOPDebate this week.
ehuston7|8:50 PM - 14 Nov 2015|Was Hillary asked what her favorite color is? #DemDebate
ROCKWITHBECK|8:50 PM - 14 Nov 2015|@HillaryClinton @BernieSanders #DemDebate -- Hillary did you meet with the family of KATIE STEINLE? -- NO - WHY?
EmmyVictorKCCI|8:50 PM - 14 Nov 2015|Working during the #DEMDebate @KCCINews has you covered. pic.twitter.com/CcYvwYWcYb
Apex_Haxor|8:50 PM - 14 Nov 2015|#DemDebate Across the board support for taking in the 65,000 refugees as requested. They watched events in Paris & learned nothing.
Lperson96|8:50 PM - 14 Nov 2015|After that debate all I can say is this... America please don't elect one of those irrational thinking robots to office!!! #DemDebate
docholly|8:50 PM - 14 Nov 2015|I don't know who won/lost at 2nights #DemDebate I DO know our 3 candidates are smart, thoughtful & for WE the People. I doubt NE #GOP can.
2Buddy|8:50 PM - 14 Nov 2015|#DemDebate @GopDebate democrats won this race hands down
AP_Politics|8:50 PM - 14 Nov 2015|The Latest on #DemDebate: A raucous audience of 750 greets @HillaryClinton post-debate. pic.twitter.com/m5FvEfVbvK
IanFlemingVIP|8:50 PM - 14 Nov 2015|#IAmWithHer #Hillary2016 #DemDebate She certainly has my vote!
ND4Bernie|8:50 PM - 14 Nov 2015|#HillaryClinton plan for healthcare & college tuition sound familiar? Nothing will change .@BernieSanders only 1 committed to US #DemDebate
genebrady|8:50 PM - 14 Nov 2015|O'Malley out-nice hair. Bernie maybe a cabinet position. Hillary vs. one of the Republican boys. #DemDebate
caseycapachi|8:50 PM - 14 Nov 2015|The @BernieSanders apology. #DemDebate pic.twitter.com/vLzGaLf59u
iamhenrydavisjr|8:50 PM - 14 Nov 2015|@rich_is_right @BernieSanders well tell the folks on Wall Street the same :) #CorporateWelfare #DemDebate
LoveforBernie|8:50 PM - 14 Nov 2015|#demdebate CBS,polls mean shit!  Who would do the best job, and who walks the walk is BERNIE SANDERS!!  #FeelTheBern #HillaryPatheticLiar
ohgodcomeon|8:50 PM - 14 Nov 2015|#DemDebate #suicide kills more #vets than #hunger or #terrorists, we need to discuss this
andrewbraj|8:50 PM - 14 Nov 2015|I don't agree with regime changes. -@BernieSanders #YES #THIS #DemDebate THIS IS SO IMPORTANT
REESEpected|8:50 PM - 14 Nov 2015|Who else cringed when Hillary used 'being a woman' and '9/11' as an excuse to take money from Wall St.? #DemDebate #FeelTheBern
JohnAshcroft6|8:50 PM - 14 Nov 2015|Selzer seems to be saying for young people income inequality is a central issue. #DemDebate
ForTrump2016|8:50 PM - 14 Nov 2015|#DemDebate pic.twitter.com/7llPnYiLTG
David_Shorr|8:50 PM - 14 Nov 2015|Of course if the candidates at the #DemDebate used radical Islam ten times each, Republicans would offer another term as their litmus test
jamezdhawaii|8:50 PM - 14 Nov 2015|Just when we're ditching #GOP for good, last thing we need is a cand who ditched America more than once already. #DemDebate #FeelTheBern
nuq_argumentum|8:50 PM - 14 Nov 2015|@BernieSander Great performance in the debate! #DemDebate
ThePatriot143|8:50 PM - 14 Nov 2015|Winners of tonight's #DemDebate are #ISIS and #Mizzou Losers America
CobraGT87|8:50 PM - 14 Nov 2015|watching tonights #DemDebate reminded me of this x3 pic.twitter.com/4UnTRaazkp
mediamogulbitch|8:50 PM - 14 Nov 2015|Hilary's mistake on Iraq war caused serious problems like, soldiers w/ptsd/brain injuries, huge death toll, & rise of terrorism.#DemDebate
BeStrongAllways|8:50 PM - 14 Nov 2015|Hillary takes credit 4 killing bin Laden & uses 9/11 to justify her Wall Street donors. WTF is wrong w Libs. She's an old sleeze. #DemDebate
cinco_d_mayo|8:50 PM - 14 Nov 2015|@WashTimes @MonicaCrowley Just like the transient in the WH, she puts America in danger. Hope prison gets her first. #DemDebate #Trump2016
redjmb57|8:50 PM - 14 Nov 2015|#demdebate @ninaturner Awesome interview on MSNBC Nina!
50StateTaxGuy|8:50 PM - 14 Nov 2015|@thehill More accurate set up Network: LostKeystoneJobsLostEnergyOnGovtLandISISJVHateIsrael password:ChristianOpinionsNotAllowed #DemDebate
ohgeezthatone|8:50 PM - 14 Nov 2015|Great debate viewing night in SF. Crowd cheering on Hillary Clinton bringing substance and solutions to the table. #DemDebate #ImWithHer
OmanReagan|8:50 PM - 14 Nov 2015|Here's the ticket I'd like to see for #Election2016. #DemDebate pic.twitter.com/z2F7NjbyQa
IAStartingLine|8:50 PM - 14 Nov 2015|.@MartinOMalley: one of biggest dangers we face is complacency on terrorist threats #DemDebate pic.twitter.com/OUAFPIZw21
csvonkin|8:50 PM - 14 Nov 2015|#DemDebate #BernieSanders @BernieSanders Bernie Sanders named the winner of this debate--by me!
toddeherman|8:50 PM - 14 Nov 2015|#DemDebate @HillaryClinton when you said we need to hug it out w/ Daesh & other terror groups were you high, drunk, just being progressive?
