StevoLowHero|8:07 PM - 14 Nov 2015|@realDonaldTrump Neither will @HillaryClinton! #DemDebate
FedUpAmerican5|8:07 PM - 14 Nov 2015|@TheDemocrats have NO IDEA or PLAN about fixing illegal immigration or border security that helps AMERICANS, only amnesty! #DemDebate
ShannonLoma_xx|8:07 PM - 14 Nov 2015|#DemDebate For Gary Pinkel at Missouri, an Evolution Followed by a Revolution #DemnDebate #WakeUpAmerica
OnlySmellz|8:07 PM - 14 Nov 2015|#DemDebate Really puts things in perspective how we're the only nation without universal healthcare. #FeelTheBern
AbhilashGM|8:07 PM - 14 Nov 2015|O'Malley a clear 3rd. Sanders and Clinton each had strong moments. But Clinton stood out on foreign policy. #DemDebate
NoDakGirl|8:07 PM - 14 Nov 2015|Refreshing to watch a debate that has 3 informed adults on stage #DemDebate -vs- 8 adult sized toddlers who have no self respect #GOPCircus
merry_melodeez|8:07 PM - 14 Nov 2015|I can't get over the dude in the yellow sweater.  #DemDebate #nicestache #rockthatpasteldude
aquapendulum|8:07 PM - 14 Nov 2015|So the moderator of the CBS #DemDebate was asking some pretty hard questions. Let's see if the Democratic candidates whine about it.
LuciAldaris|8:07 PM - 14 Nov 2015|Well done tonight, @BernieSanders. Don't really like Hilary much, but it's obvious she's going strong as well.  #DemDebate #FeelTheBern
suzopedia|8:07 PM - 14 Nov 2015|John Dickerson did a great job. #demdebate @CBSNews
VickyLovelyG|8:07 PM - 14 Nov 2015|#DemDebate #DemnDebate Grace Community Schools collecting boxes for Operation Christmas Child #ccot
yarissey|8:07 PM - 14 Nov 2015|I absolutely agree with what @BernieSanders said 25 years ago - the other Dem candidates #DemDebate
MallBowen|8:07 PM - 14 Nov 2015|#DemnDebate Rallying Behind Carson, Conservatives Blast Trump Molester Slurs #DemDebate #ccot
Zhi_Yue_|8:07 PM - 14 Nov 2015|#DemnDebate Let s give the children a merry Christmas #DemDebate #WakeUpAmerica
DTDingle|8:07 PM - 14 Nov 2015|#DemDebate Twitter spikes: @HilaryClinton on women donors; @BernieSanders casting Eisenhower as socialist; @MartinOMalley's attack on Trump
Sarah_Gibbens|8:07 PM - 14 Nov 2015|CBS refers to analysis after #DemDebate as post-game wrap up, which is fair because my enthusiasm for elections far surpasses that of 
MrTelephoneMan3|8:07 PM - 14 Nov 2015|This primary has been cute but it's time for Hillary's Dangerously In Love era, y'all can reunite at the convention #DemDebate
kellybean333|8:07 PM - 14 Nov 2015|Immigrant bashing carnival barker Donald Trump! Nice burn O'Malley #DemDebate
pabloopatton|8:07 PM - 14 Nov 2015|#DemDebate #DemnDebate Patrick Vieira picked wrong New York MLS club, says Thierry Henry #pjnet
Koush22|8:07 PM - 14 Nov 2015|Obvious winner tonight: @BernieSanders and bro'malley  #DebateWithBernie #DemDebate
CarissaFrohock|8:07 PM - 14 Nov 2015|#DemDebate #DemnDebate Boston Marathon scammer Joanna Leigh pleads guilty to pocketing $40000 after  #teaparty
POPVOX|8:07 PM - 14 Nov 2015|Top policy issues referenced in tonight's #DemDebate pic.twitter.com/43JA3bFpkf
OnnievonT|8:07 PM - 14 Nov 2015|@MayaTPrabhu I tried! Dozed off after Annie Oakley reference! So before my time! #DemDebate
TheMorningSpew|8:07 PM - 14 Nov 2015|#DemDebate Meanwhile, back at the SPANX FREE ZONE...... pic.twitter.com/Za7qsir3FL
VickyLovelyG|8:07 PM - 14 Nov 2015|Missouri football coach resigns abruptly #DemnDebate #DemDebate #tcot
em_mcguire7|8:07 PM - 14 Nov 2015|#fellowsia meeting up at the #DemDebate great to see these two!! @HillaryforIA pic.twitter.com/mdVhjVCd2P
OldtmerPatrick|8:07 PM - 14 Nov 2015|#feelthebern #DemDebate pic.twitter.com/qLAaJdiGxB
j_lajara|8:07 PM - 14 Nov 2015|@BernieSanders  knows if you take money from wallstreet you will be influenced to work against the middle class #DemDebate #FeelTheBern
znwickert|8:07 PM - 14 Nov 2015|Finally sitting down to watch the #DemDebate... So no spoiler alerts Twitter 
AlyssaChristy_|8:07 PM - 14 Nov 2015|#DemDebate Koch Brothers Talk Criminal Justice Reform, But Pay for Tough on Crime #DemnDebate #gop
JSloan3|8:07 PM - 14 Nov 2015|Not a good night for @BernieSanders  let's see if @MartinOMalley can capitalize #DemDebate
kharring|8:07 PM - 14 Nov 2015|WTF? Why is the post debate analysis focusing on who trended on Twitter? The most unscientific nonsense you could imagine. #DemDebate.
beany90|8:07 PM - 14 Nov 2015|Okay I'm done with #DemDebate
KikityinTX|8:07 PM - 14 Nov 2015|#DemDebate stop the absurdities. Ask these losers some tough questions
MrBillwej|8:07 PM - 14 Nov 2015|@BernieSanders Historically opposed every war & bad policy of the last 20 years. that speaks volumes of his fore sight #DemDebate
jfusco7|8:07 PM - 14 Nov 2015|@CBSNLive Nu commercial format durng #DemDebate, countdown 2 nxt seg is classy!Othr most recent commrcl musc chnge wnt fr bad2worse!Keepthis
RolltidePTX19|8:07 PM - 14 Nov 2015|I'd rather have a colonoscopy than watch this #DemDebate
1978BABY|8:07 PM - 14 Nov 2015|#DemDebate Makes me proud to be a Democrat
bcain09|8:07 PM - 14 Nov 2015|Hey hey! Ho ho! The oligarchians have 2go! @People4Bernie #DemDebate #FeelTheBern pic.twitter.com/4NgvXUWVCQ
DJKatKatKatie|8:07 PM - 14 Nov 2015|NYC on alert after Paris attacks #DemnDebate #DemDebate #RT
vickyroooy|8:07 PM - 14 Nov 2015|Nov. 16-23 is collection week for Operation Christmas Child shoebox gifts #DemnDebate #DemDebate #ccot
SpecialKMB1969|8:07 PM - 14 Nov 2015|It's like an AA party! Step 1 U must first admit you hv a problem. Def on insanity doing the same thing #DemDebate pic.twitter.com/wr1gV6ZBLu
TrumpHarryPottr|8:07 PM - 14 Nov 2015|Why even have any more debates for democrats? Hillary will be the nominee - much to the joy of republicans #DemDebate
MatthewKangaroo|8:07 PM - 14 Nov 2015|#DemDebate @HillaryClinton @BernieSanders pic.twitter.com/hJczoD9VGs
RitterTra|8:07 PM - 14 Nov 2015|#DemDebate #DemnDebate Schools active in Operation Christmas Child #RT
DJROBBZ_BLOG|8:07 PM - 14 Nov 2015|@PoliticsPeach DAMN the 1 #DemDebate I decided 2 watch LIVE & my mom needed something from the STORE!I get back & ur SHUTTIN' BITCHES DOWN!
JohnWusah|8:07 PM - 14 Nov 2015|@cnnbrk lmao of course @CNN is for @HillaryClinton @timewarnertv is her biggest donor #SpecialInterestGroups #SMHUP #DemDebate #notobigmoney
castrodavidm|8:07 PM - 14 Nov 2015|@LegitimateGeek I assume he wants to be VP really badly. #DemDebate
lofgeren|8:07 PM - 14 Nov 2015|#DemDebate, Mario, you hit the nail on the head, you can't ping-pong  between poll popularity and your stance,  #BernieSanders win
garceathompson|8:07 PM - 14 Nov 2015|@TIME #DemDebate @MartinOMalley  he's right
Harlijk|8:07 PM - 14 Nov 2015|@BernieSanders seems like ok candidate but as president, i dont think he couldnt get anything done. He needs to be convincing #DemDebate
samiromer44|8:06 PM - 14 Nov 2015|The #DemDebate was a debate of substance and there were many things to take from. Still, @HillaryClinton is the leading voice of democrats.
jmedoom|8:06 PM - 14 Nov 2015|Debate party for @BernieSanders in San Felipe Mexican Restaurant in Sanford, NC! #demdebate #debatewithbernie pic.twitter.com/TpCjFyaQxU
DearBernie2016|8:06 PM - 14 Nov 2015|All the cool kids are voting for Bernie. #DemDebate #DebateWithBernie
JoshuaAbeyta|8:06 PM - 14 Nov 2015|Winner of tonight's #DemDebate? @Twitter - great product placement.
prefabrication|8:06 PM - 14 Nov 2015|@HillaryClinton. Hey kitty girl! @BernieSanders @MartinOMalley, gentlemen. PRoud Demy here, and thanks for a thoughtful debate. #DemDebate
kgd74|8:06 PM - 14 Nov 2015|By the way, Clinton referred to Downtown Manhattan. We real New Yorkers call it Lower Manhattan. #DemDebate
wealthissimple|8:06 PM - 14 Nov 2015|No one likable or trustable in the group of Democrats.The Republican party really has a great diverse group of good canidates  #demdebate
OldManDiaz_koc|8:06 PM - 14 Nov 2015|Who won tonight? Well Texas A&M beat W. Carolina 51-17 and Arkansas beat LSU 31-14. #DemDebate
Ashley_Kri|8:06 PM - 14 Nov 2015|#DemDebate Thierry Henry Believes Newly Appointed NYCFC Manager Patrick Vieira Picked the #DemnDebate #MakeDCListen
Funky_KaY1|8:06 PM - 14 Nov 2015|Carly Fiorina: I Am Not Aware Of Any Chinese Involvement In Syria #DemnDebate #DemDebate #MakeDCListen
RNRColorado|8:06 PM - 14 Nov 2015|If any one of these 3 get in #DemDebate We had better be praying and prepping!!! #RedNationRising #tcot #ccot
HomePride87|8:06 PM - 14 Nov 2015|Well now we know Gov. O'Malley won't be getting the support from the Carnival Barkers Union or the good Carney folk alike. #DemDebate
Cats_for_Bernie|8:06 PM - 14 Nov 2015|Who isnt funded by corporations? Bernie #DemDebate the only candidate who is funded by the people.
AVoiceOverGuy|8:06 PM - 14 Nov 2015|Geez! A debate or a softball tournament? #DemDebate #OANN #tcot
GianEstati|8:06 PM - 14 Nov 2015|#DemDebate Will free tuition apply to parochial universities? Wait, Notre Dame is religious -only applies to state indoctrination centers
ELDONGUERRERO|8:06 PM - 14 Nov 2015|#Bernie throwin that shade. #DemDebate pic.twitter.com/EmitMwyi8S
24AheadDotCom_|8:06 PM - 14 Nov 2015|.@guslinton: @ryanlcooper couldn't answer a simple question about refugees. He has no idea what he's talking about. #DemDebate #ParisAttacks
DentonCoDems|8:06 PM - 14 Nov 2015|Not once did any of the Democratic candidates disparage any race, ethnicity, or religion.  Clear contrast with GOP #DemDebate #DentonDems
TaylorPopielarz|8:06 PM - 14 Nov 2015|#DemDebate speaking times, per @politico:  #HillaryClinton: 28 min, 15 sec  #BernieSanders: 24 mins, 35 sec  #MartinOMalley: 17 m, 38s
DSSpeck|8:06 PM - 14 Nov 2015|#DemDebate @BernieSanders end the absurdity that wealthy people pay lower taxes than middle class
Deenkhalifah|8:06 PM - 14 Nov 2015|Twitter rigged polls for @HillaryClinton #DemDebate
itsngraham|8:06 PM - 14 Nov 2015|al gore has this wrapped up #DemDebate
jeffnews|8:06 PM - 14 Nov 2015|Who knew there was a drug to cure uncontrollable laughter? It was advertised on #cbsn during the #demdebate over and over again.
RussoDeclan|8:06 PM - 14 Nov 2015|#DemDebate #DemnDebate Trump on Paris: Nobody Had Guns But the Bad Guys, If More People Were Armed... #2A
UDDems|8:06 PM - 14 Nov 2015|Thanks to everyone who came out for our #DemDebate watch party! We had a great night!
DeloresP00le|8:06 PM - 14 Nov 2015|Here s How Presidential Candidates Are Responding to University of Missouri #DemnDebate #DemDebate #WakeUpAmerica
PWollesen|8:06 PM - 14 Nov 2015|When asked how high Bernie would raise taxes, Bernie answered not as high as 90%. The moderator actually laughed at his lunacy! #DemDebate
Isaac_f_g|8:06 PM - 14 Nov 2015|I still think the democrats are 100% better off leading this country , especially Bernie Sanders. #DebateWithBernie #DemDebate
IAStartingLine|8:06 PM - 14 Nov 2015|Huge crowd of organizers and volunteers waiting for @HillaryClinton to come to Olmstead after the #DemDebate pic.twitter.com/xx4fPQumjl
Cits321|8:06 PM - 14 Nov 2015|Got to love this chick Amy sterner Nelson backing Hillary.  Of course she is.  She is a woman.  #DemDebate
__UFH|8:06 PM - 14 Nov 2015|The way #HillaryClinton wz talking it seemed like it was Obama all over again, onceagain,defending Muslims even b4 they're blamed #DemDebate
behaveurselves|8:06 PM - 14 Nov 2015|@CapehartJ is on @msnbc saying Hillary apologizing for her Iraq vote - well, tell that to the DEAD. #DemDebate
carriesheffield|8:06 PM - 14 Nov 2015|Kudos @CBS high-caliber,interactive debate! Good pushback on candidate spin @johndickerson @nancycordes @MajorCBS @stevechaggaris #DemDebate
renaudrtbot|8:06 PM - 14 Nov 2015|RT Nick95B: MartinOMalley looks like he kept some Quaaludes from the 70's for tonight's #DemDebate
phs17_POTUS|8:06 PM - 14 Nov 2015|Nothin like debating what tyrannical concepts you would allow to exist while president #DemDebate
renaudrtbot|8:06 PM - 14 Nov 2015|RT ByteChomper: MartinOMalley Please Stop Taking Quaaludes during the commercial breaks, you can then stay focused! #DemDebate #TCOT
DeloresP00le|8:06 PM - 14 Nov 2015|Colts Authority Notebook: Bye Week Potpourri #DemnDebate #DemDebate #teaparty
bstein80|8:06 PM - 14 Nov 2015|But now that the earth might be warming up a bit in the last few decades, human violence is gonna skyrocket. #DemDebate
sickjew|8:06 PM - 14 Nov 2015|Is activism justified? For Clinton, if it's top-down, back-room politics to protect big banks, the answer is unequivocally yes. #DemDebate
the_zachary|8:06 PM - 14 Nov 2015|Seeing the talented individuals whose content I love embrace any candidate in either party just makes me sad. #DemDebate #Repubican #statist
DesireeSlaten|8:06 PM - 14 Nov 2015|Debates get me like Tyrone Biggums. I'm a junkie #DemDebate pic.twitter.com/dqrZfxAzvL
Lkie|8:06 PM - 14 Nov 2015|Stop spinning tear Hillary in the wrap up. #DemDebate
JohnsonDeborah|8:06 PM - 14 Nov 2015|@GovMikeHuckabee is the only person that can beat #Clinton #ImWithHuck #DemDebate
calistagurl|8:06 PM - 14 Nov 2015|#DemDebate just made me more pumped for @SenSanders cleveland rally w/ @emily_gable7
BondTonyB0nd|8:06 PM - 14 Nov 2015|#DemDebate Harry Reid Takes His Morning Joe Feud to the Senate Floor: Tough Journalism #DemnDebate #teaparty
DerekGollaher|8:06 PM - 14 Nov 2015|Very discouraging to hear the #Democratic candidates tonight. Especially Hillary! I was #Democrat and now voting as #Republican #DemDebate
qmmz342|8:06 PM - 14 Nov 2015|Ben Carson Getting No Sympathy From GOP Rivals #DemnDebate #DemDebate #MakeDCListen
XManSV|8:06 PM - 14 Nov 2015|OBSERVE #DemDebate #YesHeCan #NowIsTheTime #Enough #Hillary2016 #Hillary #HillaryClinton #GunReform pic.twitter.com/eiftMJcQRM
TracyVanity|8:06 PM - 14 Nov 2015|After a dire Saturday, the #demdebate was uplifting. Great to see at least one candidate talking about things that matter. @BernieSanders
NorwichGal91411|8:06 PM - 14 Nov 2015|#Hillary reminded us that 60% of her donors are women. Yes they are - and I'm one! #DemDebate #ImWithHer
jaygurdesigns|8:06 PM - 14 Nov 2015|Healthcare is a RIGHT, not a privilege #bernie2016 #feelthebern #DemDebate
Lnonblonde|8:06 PM - 14 Nov 2015|Hillary Clinton Was The Most Tweeted About Candidate At The #DemDebate pic.twitter.com/sgaPfdApg6
ABCPolitics|8:06 PM - 14 Nov 2015|Biggest moment of the #DemDebate on Facebook: The fight between Clinton and Sanders over Wall Street regulations.
ThisWeekABC|8:06 PM - 14 Nov 2015|Biggest moment of the #DemDebate on Facebook: The fight between Clinton and Sanders over Wall Street regulations.
Akwasi13856544|8:06 PM - 14 Nov 2015|@CBSThisMorning @CBSNews Obasturd's illegal invaders have killed 10,000+ US citizens since he took office. What about them? #DemDebate
pabloopatton|8:06 PM - 14 Nov 2015|#DemDebate #DemnDebate Black administrator named interim head at University of Mo . #WakeUpAmerica
PoliticalGuruxx|8:06 PM - 14 Nov 2015|Clintons email scandal and Benghazi hearing are TWO different issues.She can evade the Q but she's still under FBI investigation #DemDebate
MillardforNC|8:06 PM - 14 Nov 2015|Excellent #DemDebate. Extra proud to be a Democrat tonight
bellaandfrank|8:06 PM - 14 Nov 2015|As long as the FBI keeps talking her passing classified information, I'll be happy #DemDebate
Stimulus4U|8:06 PM - 14 Nov 2015|#Hillary cackles about her emails. I'm sure the FBI gets the joke. #DemDebate
bennedict_kl|8:06 PM - 14 Nov 2015|#DemDebate #DemnDebate Boston bombing survivor s charity gives first artificial limb #gop
tomslockett|8:06 PM - 14 Nov 2015|Congrats to Bernie:standing up for 10 million powerless Americans with no health ins b/c ACA diverts funding to Ins Companies.   #DemDebate
KapalJudi|8:06 PM - 14 Nov 2015|mari bergabung bersama kami disini Bossku ^^ #PrayForTheWorld #DemDebate pic.twitter.com/e6BUdtR4zI
Der_rickA|8:06 PM - 14 Nov 2015|Volunteers pack shoeboxes for Operation Christmas Child #DemnDebate #DemDebate #ccot
ThisIsMarkAllen|8:06 PM - 14 Nov 2015|Is anyone else enjoying this post-#DemDebate Bob Hope special? When I get old, I'm watching @CBS more.
Thefoulfellow|8:06 PM - 14 Nov 2015|I could only give the #DemDebate about :20 minutes of attention.   If I wanted to be lied to for longer than that, I'd start dating again.
NNbvdv|8:06 PM - 14 Nov 2015|#DemDebate So do they agree #BlackLivesMatter? What about the 17.5 million black lives aborted since 1973? pic.twitter.com/Nt5nLeVCIh
rainelachance|8:06 PM - 14 Nov 2015|@HillaryClinton is the most experienced, well-prepared, unshakable foreign policy candidate - D, R or otherwise.  #DemDebate
mikesaxy|8:06 PM - 14 Nov 2015|Feeling the O'Mall. #DemDebate
KellyAnnBraun|8:06 PM - 14 Nov 2015|#DemDebate EDUCATION NEEDS ADDRESSED x3 @BadassTeachersA asking @HillaryClinton @BernieSanders @MartinOMalley #TBATs pic.twitter.com/CIeTLh0dnI
MikhailGallo|8:06 PM - 14 Nov 2015|Campaign finance reform is vital to preserving the American way of life. #BernieSanders #DebateWithBernie #FeelTheBern #DemDebate
jsilz911|8:06 PM - 14 Nov 2015|Fun to watch a debate that quotes economists. #DemDebate
Brazzmatic|8:06 PM - 14 Nov 2015|Pay attention to who's the last to talk and which commercial airs. #DemocraticDebate #DemDebate #commercialism
JaycobBri|8:06 PM - 14 Nov 2015|#DemDebate The Donald has landed #DemnDebate #2A
MrEnzoKim|8:06 PM - 14 Nov 2015|Saw the #DemDebate, #BernieSanders wins it. O'Malley surprisingly takes 2nd. #HillaryClinton a distant 3rd.
jess_roland|8:06 PM - 14 Nov 2015|Minimum wage jobs aren't met to be careers, stepping stones. Create a better economy so workers can make the leap! #DemDebate
kayleighmcenany|8:06 PM - 14 Nov 2015|KRAUTHAMMER: Unless Hillary is indicted, the Democrat race is over #DemDebate
TheCluebelle|8:06 PM - 14 Nov 2015|Spin doctors at cbs talking about the numbers on the screen as if they're poll numbers and not Twitter volume. #nicetry #cbsnews #demdebate
SPZanti|8:06 PM - 14 Nov 2015|What a difference a she makes. #ImWithHer #DemDebate
TeapotTuring|8:06 PM - 14 Nov 2015|reach for the stars mike!!! free stuff blah blah free stuff safe space free stuff blah blah #DemDebate
ballubabu123|8:06 PM - 14 Nov 2015|#Bernie2016 #DemDebate WHAT'S WRONG WITH COMBING SOCIALIST IDEAS WITH CAPITALISM?
CitzAbroad4Bern|8:06 PM - 14 Nov 2015|RT Who won the Democratic Debate? @BernieSanders or @HillaryClinton Vote now! #DemDebate #DebateWithBernie
Ghetto_Blastin|8:06 PM - 14 Nov 2015|#demdebate background music sounds like a presidential expansion of the sims.
Sr_Gaines|8:06 PM - 14 Nov 2015|What did yall learn from the #DemDebate?
Sean1776cot|8:06 PM - 14 Nov 2015|#DemDebate logic: Climate change is man made. Terrorism is caused by climate change.  So... Terrorism is caused by us!  #tcot #LiberalLogic
ManXsv|8:06 PM - 14 Nov 2015|GOLLY NOTE #DemDebate #YesHeCan #UniteBlue #Hillary #HillaryClinton #GunSense #2A #2ndAmendment pic.twitter.com/8FZMkXwNRw
Hopeisalive66|8:06 PM - 14 Nov 2015|@mikefm1946 @AngieDrue #Demdebate all about BLM movement and breaking up banks. Dumb and Dumber
coreywoodstempe|8:06 PM - 14 Nov 2015|It's so refreshing to hear three candidates have a reasonable, commonsense conversation about #immigrationreform this evening. #DemDebate
Ashley_Kri|8:06 PM - 14 Nov 2015|#DemDebate College football: Pinkel says he ll resign as coach at Missouri #DemnDebate #pjnet
BeStrongAllways|8:06 PM - 14 Nov 2015|I also agree w the tweet they read abt Hillary USING 9/11 to justify her Wall Street donors. Disgusting. #demdebate
Halsey73|8:06 PM - 14 Nov 2015|Climate change is directly related to the rise of global terrorism. - Bernie Sanders #DemDebate   Inductive reasoning.
TrendieWW|8:06 PM - 14 Nov 2015|Trending Worldwide 04:06 AM GMT 1. #DemDebate 2. #UFC193 3. #MacriConMirtha 4. #OMundoSeriaMelhorSe 5. #Fla120anos 6. Stanford 7. Baylor
morenitodee|8:06 PM - 14 Nov 2015|I definitely #feelthebern after tonights performance!! #demdebate
marvharley|8:06 PM - 14 Nov 2015|Nothing changes if we don't change it!  Let's get the money out of politics.  #DebateWithBernie #DemDebate
DeloresP00le|8:06 PM - 14 Nov 2015|New York City Mayor Says City on High Alert #DemnDebate #DemDebate #pjnet
bitchnotbasic|8:06 PM - 14 Nov 2015|@sunnyboneoh yea this debate was SO good. all three men are positioning themselves to be Santa Claus in chief! free everything. #demdebate
katieharbath|8:06 PM - 14 Nov 2015|Top candidates discussed overall during the #DemDebate on Facebook 1. Bernie Sanders 2. Hillary Clinton 3. Martin O'Malley
KevinWagnerPhD|8:06 PM - 14 Nov 2015|I know people are anxiously waiting! @HillaryClinton won the Maddie barometer again. Though she did like @MartinOMalley a bit. #DemDebate
MissCOLVENMEX|8:06 PM - 14 Nov 2015|#DemDebate @HillaryClinton  presidente ... #pendejo @realDonaldTrump 
DavidLauter|8:06 PM - 14 Nov 2015|Judging debate: @jdickerson was great. @HillaryClinton was good enough. @SenSanders needed to change trajectory. Doubt he did. #DemDebate
Natalie_USA|8:06 PM - 14 Nov 2015|Congrats! Great #DemDebate tonight! With Only 3 Presidential Candidates Questions & Answers strait to the point! pic.twitter.com/YIO3iHeGwk
JenD1974|8:06 PM - 14 Nov 2015|Gotta admit. I watched anyway. Good debate. Thanks @CBSNews @CBSPolitics @CBS. #DemocraticDebate #DemDebate
Sarahhahhah|8:06 PM - 14 Nov 2015|Trying to feel energized by @HillaryClinton or @BernieSanders but find both disappointing #DemDebate
Margn222|8:06 PM - 14 Nov 2015|#DemDebate The truth is that NOT ONE of the 3 DEMS could be respected by World Leaders. These are dangerous times. Cannot afford any of them
BossCubarican|8:06 PM - 14 Nov 2015|A woman in my mentions that just brought up #Benghazi as a political issue against Sec. Clinton still. Give it up already. #DemDebate
ACKrenz|8:06 PM - 14 Nov 2015|The spin room has come to life! Let's see who shows up. #DemDebate @weareiowa5news @ThisWeekInIowa pic.twitter.com/gs5129BRPF
ahmeds027|8:06 PM - 14 Nov 2015|Just mentioning #HillaryClinton Ina tweet doesn't mean everyone spoke positively about her, does it???  #DemDebate
TheBaltimoreCVS|8:06 PM - 14 Nov 2015|SICKENING to see the condescending, mansplaining, patronizing by the men against Hillary in #DemDebate. @nytimes @latimes @NationalNOW
Porter_2type|8:06 PM - 14 Nov 2015|Paris attacks: One World Trade Centre lit up in colours of French flag #DemnDebate #DemDebate #2A
yumidabae|8:06 PM - 14 Nov 2015|@JebBush won't find one here neither #DemDebate better than the #RepublicanDebate
ConorEAGreaney|8:06 PM - 14 Nov 2015|Bill Clinton scrapped Glass-Steagall. @HillaryClinton doesn't want to bring it back. Suspicious? I think so. #DemDebate #WallStreet
AndrewNiclaASU|8:06 PM - 14 Nov 2015|.@BuzzFeedNews #DemDebate notifications: Hillary. pic.twitter.com/c07yEtClT2
Tazamaraz|8:06 PM - 14 Nov 2015|#demdebate #lyingdemocrats feel like I need a shower after listening to all that bullshit.
NObamaChat|8:06 PM - 14 Nov 2015|Well, Blue Dems at #DemDebate really are pathetic. That's why we truly are a #RedNationRising. Thanks for all the #Grassroots support!
MissMahlia|8:06 PM - 14 Nov 2015|I felt like they were tossing to a commercial break more than anything. That was a snoozefest. #DemDebate
KIMMLEVIN|8:06 PM - 14 Nov 2015|Can we talk about the growing freelance job market? Those employees don't get insurance and are mostly young graduates  #DemDebate
coff33loveit|8:06 PM - 14 Nov 2015|Shame on Bernie Sanders for fluffing off the email scandal that had nothing to do with 11hours! #FeelTheBern U BEEN USED PPL! #DemDebate
SocialTweet509|8:06 PM - 14 Nov 2015|I'm being very conservative when I say this...@realDonaldTrump won the #DemDebate by a long shot! #TrumpWinning Both Dem and GOP races.
meredeathcore|8:06 PM - 14 Nov 2015|Disappointed in the @CBSNews spin/coverage. The number of people talking about a candidate does not account for public opinion...#DemDebate
TralrPrkRoyalty|8:06 PM - 14 Nov 2015|Now that the #DemDebate is over, back to watching #SNL reruns 
Olllll_llllie|8:06 PM - 14 Nov 2015|#DemDebate #DemnDebate Trump Calls MU Protests quot
KathleenAMoore|8:06 PM - 14 Nov 2015|Seriously?  Jihadists kill because of climate change?? #DemDebate
Jonesy718|8:06 PM - 14 Nov 2015|Hey, there was a debate tonight? With only three candidates? Did they ACTUALLY eliminate people from competition? #DemDebate
michaelllclark|8:06 PM - 14 Nov 2015|Hillary Clinton doesn't believe a word she said tonight, and would change her opinions in a second if it meant more votes. #DemDebate
Der_rickA|8:06 PM - 14 Nov 2015|#DemDebate #DemnDebate The End May Be Near For Trump After 95 Minute Unhinged Rant Bored Supporters #MakeDCListen
AlexDardas|8:06 PM - 14 Nov 2015|Hillary Clinton Wall Street answer #DemDebate pic.twitter.com/sfx0XJtLUk
_MelonGirl_|8:06 PM - 14 Nov 2015|#DemDebate Paris attacks: We bomb the jihadists there, they shoot us here #DemnDebate #pjnet
Cats_for_Bernie|8:06 PM - 14 Nov 2015|Vote 4 Bernie #DemDebate the only candidate who is funded by the people.
HeidehWilliams|8:06 PM - 14 Nov 2015|Hearty #koofteh berenji (rice) on the menu for #demdebate. #comfortfood #persianfood #eeeeeats #mydayinLA #f52grams pic.twitter.com/zDLmsXSYRU
BrentGriffiths|8:06 PM - 14 Nov 2015|Facebook says @BernieSanders was the most discussed candidate during the debate. Terrorism and ISIS is the most discussed issue. #DemDebate
HeyGingerSnaps|8:06 PM - 14 Nov 2015|.@HillaryClinton refered to the president in her closing sentence as a SHE i lOVE IT #DemDebate
Namaste2525|8:06 PM - 14 Nov 2015|I need for the post debate quarter backing to be a whole more interesting. Thank goodness for @CapehartJ #DemDebate
PamSchep|8:06 PM - 14 Nov 2015|@eyokley @realDonaldTrump lol The Donald is butt hurt about O'Malley's  carnival barker comment  #DemDebate
DJKatKatKatie|8:06 PM - 14 Nov 2015|#DemDebate #DemnDebate Area churches collection sites named for Operation Christmas Child #tcot
DeloresP00le|8:06 PM - 14 Nov 2015|#DemDebate #DemnDebate Missouri s Gary Pinkel to resign at end of season for health reasons  #tcot
SteveRattner|8:06 PM - 14 Nov 2015|Sanders was usual self but O'Malley calling Trump 'immigrant-bashing carnival barker' might just have improved his polls a bit #DemDebate
OneVictorious1|8:06 PM - 14 Nov 2015|#DemDebate - Who won the Democratic debate tonight?.. @HillaryClinton, Hands down! Looked real Presidential again Tonight.
BradMWallace|8:06 PM - 14 Nov 2015|Why even have a #DemDebate? Martin O'Malley plays banjo. He's our next president, end of discussion. pic.twitter.com/NwY9W5qMSx
BernPress|8:06 PM - 14 Nov 2015|@Slate This is an insult to the entire American people. #Corruption #CitizensUnited #DemDebate
BPerkins_GR|8:06 PM - 14 Nov 2015|I want @SenSanders and @MartinOMalley to be the only 2 candidates and have a nice Town Hall discussion with serious issues. #DemDebate
skylachiorando|8:06 PM - 14 Nov 2015|i am soooo here for @BernieSanders #DemDebate
ChrisRJelinek|8:06 PM - 14 Nov 2015|I think Hilary should have said Bill's infidelity was her greatest crisis. #DemDebate
soulstirr|8:06 PM - 14 Nov 2015|America can vote for ideas and change than communication skills #DemocraticDebate #DemDebate #BernieSanders #HillaryClinton
KellerOfCapsule|8:06 PM - 14 Nov 2015|Which candidate addressed the #ISIS threat convincingly? #DemDebate // RT if neither
royalt213|8:06 PM - 14 Nov 2015|So then...how do we reach across the isle to show them that we have candidates with real plans and actually care? #DemDebate
MarcoRubio_2016|8:06 PM - 14 Nov 2015|Bernie Sanders is tired of the Hillary email scandal because he is still trying to figure out what email is. #DemDebate
AmirahPope|8:06 PM - 14 Nov 2015|#DemDebate #DemnDebate People fill shoeboxes with gifts for children #RT
MikeGhostwriter|8:06 PM - 14 Nov 2015|This #DemDebate is so much more civilized that that of the #GOP. Lots fewer idiots, fools and jackasses, too.
